ID,Category,Artist,Title,Year,Image URL,Painting Info URL,Artist Info URL,Year_Group
577275a5edc2cb3880cecde2,Northern Renaissance,Hans Holbein the Younger,The Ambassadors,1533,https://uploads6.wikiart.org/images/hans-holbein-the-younger/the-ambassadors-1533.jpg,https://www.wikiart.org/en/hans-holbein-the-younger/the-ambassadors-1533,https://www.wikiart.org/en/hans-holbein-the-younger,
577275f8edc2cb3880cfff36,Expressionism,Egon Schiele,Fighter,1913,https://uploads4.wikiart.org/images/egon-schiele/fighter-1913.jpg,https://www.wikiart.org/en/egon-schiele/fighter-1913,https://www.wikiart.org/en/egon-schiele,"[1900, 1950)"
57728049edc2cb3880f0a594,Cubism,Albert Gleizes,Paysage,1914,https://uploads6.wikiart.org/images/albert-gleizes/paysage-1914.jpg,https://www.wikiart.org/en/albert-gleizes/paysage-1914,https://www.wikiart.org/en/albert-gleizes,"[1900, 1950)"
57728580edc2cb38800123b8,Realism,Eduard von Gebhardt,Estonian peasant,1867,https://uploads2.wikiart.org/images/eduard-von-gebhardt/estonian-peasant-1867.jpg,https://www.wikiart.org/en/eduard-von-gebhardt/estonian-peasant-1867,https://www.wikiart.org/en/eduard-von-gebhardt,"[1850, 1900)"
5772843cedc2cb3880fd3655,Minimalism,Ruth Vollmer,Untitled,1959,https://uploads5.wikiart.org/images/ruth-vollmer/untitled-1959.jpg,https://www.wikiart.org/en/ruth-vollmer/untitled-1959,https://www.wikiart.org/en/ruth-vollmer,"[1950, 2000)"
577287cdedc2cb3880082d09,Neo-Expressionism,James Weeks,Jockey,1962,https://uploads2.wikiart.org/images/james-weeks/jockey-1962.jpg,https://www.wikiart.org/en/james-weeks/jockey-1962,https://www.wikiart.org/en/james-weeks,"[1950, 2000)"
57727f4cedc2cb3880ed8b55,Minimalism,Agnes Martin,Untitled,1959,https://uploads5.wikiart.org/images/agnes-martin/untitled-1959.jpg,https://www.wikiart.org/en/agnes-martin/untitled-1959,https://www.wikiart.org/en/agnes-martin,"[1950, 2000)"
57727ca3edc2cb3880e53dbe,Post-Impressionism,Maurice Denis,Yellow Cat,1915,https://uploads3.wikiart.org/images/maurice-denis/yellow-cat.jpg,https://www.wikiart.org/en/maurice-denis/yellow-cat,https://www.wikiart.org/en/maurice-denis,"[1900, 1950)"
57726e25edc2cb3880b60a48,Expressionism,Edvard Munch,The Scream,1893,https://uploads1.wikiart.org/images/edvard-munch/the-scream-1893(2).jpg,https://www.wikiart.org/en/edvard-munch/the-scream-1893,https://www.wikiart.org/en/edvard-munch,"[1850, 1900)"
57728417edc2cb3880fca837,Cubism,David Bomberg,Barges,1919,https://uploads4.wikiart.org/images/david-bomberg/barges-1919.jpg,https://www.wikiart.org/en/david-bomberg/barges-1919,https://www.wikiart.org/en/david-bomberg,"[1900, 1950)"
57727d4bedc2cb3880e737ee,Romanticism,William Shayer,Scene in the Isle of Wight,1823,https://uploads7.wikiart.org/images/william-shayer/scene-in-the-isle-of-wight-1823.jpg,https://www.wikiart.org/en/william-shayer/scene-in-the-isle-of-wight-1823,https://www.wikiart.org/en/william-shayer,"[1800, 1850)"
5772848cedc2cb3880fe5b3f,Baroque,Paul Bril,Diana and Her nymphs at the Hunt,1600,https://uploads8.wikiart.org/images/paul-bril/diana-and-her-nymphs-at-the-hunt-1600.jpg,https://www.wikiart.org/en/paul-bril/diana-and-her-nymphs-at-the-hunt-1600,https://www.wikiart.org/en/paul-bril,
5772721eedc2cb3880c414ea,Impressionism,Claude Monet,Antibes in the Morning,1888,https://uploads8.wikiart.org/images/claude-monet/antibes-in-the-morning(1).jpg,https://www.wikiart.org/en/claude-monet/antibes-in-the-morning,https://www.wikiart.org/en/claude-monet,"[1850, 1900)"
577286deedc2cb3880058212,Surrealism,Pierre Roy,Proue de naivre et papillons,1925,https://uploads5.wikiart.org/images/pierre-roy/proue-de-naivre-et-papillons-1925.jpg,https://www.wikiart.org/en/pierre-roy/proue-de-naivre-et-papillons-1925,https://www.wikiart.org/en/pierre-roy,"[1900, 1950)"
57728500edc2cb3880ffb22c,Art Informel,Ernst Wilhelm Nay,Furioso,1963,https://uploads0.wikiart.org/images/ernst-wilhelm-nay/furioso-1963.jpg,https://www.wikiart.org/en/ernst-wilhelm-nay/furioso-1963,https://www.wikiart.org/en/ernst-wilhelm-nay,"[1950, 2000)"
577287b2edc2cb388008015f,Minimalism,Johannes Jan Schoonhoven,Zeshoeken,1968,https://uploads0.wikiart.org/images/johannes-jan-schoonhoven/zeshoeken-1968.jpg,https://www.wikiart.org/en/johannes-jan-schoonhoven/zeshoeken-1968,https://www.wikiart.org/en/johannes-jan-schoonhoven,"[1950, 2000)"
57728738edc2cb388006b77c,Minimalism,Ronald Bladen,The X,1965,https://uploads3.wikiart.org/images/ronald-bladen/the-x-1965.jpg,https://www.wikiart.org/en/ronald-bladen/the-x-1965,https://www.wikiart.org/en/ronald-bladen,"[1950, 2000)"
57728392edc2cb3880fb3078,Post-Impressionism,Albert Marquet,Posters at Trouville,1906,https://uploads1.wikiart.org/images/albert-marquet/posters-at-trouville-1906.jpg,https://www.wikiart.org/en/albert-marquet/posters-at-trouville-1906,https://www.wikiart.org/en/albert-marquet,"[1900, 1950)"
57726f0fedc2cb3880b94aa6,Romanticism,Theodore Gericault,Officer of the Chasseurs charging on horseback,1812,https://uploads8.wikiart.org/images/theodore-gericault/officer-of-the-chasseurs-charging-on-horseback.jpg,https://www.wikiart.org/en/theodore-gericault/officer-of-the-chasseurs-charging-on-horseback,https://www.wikiart.org/en/theodore-gericault,"[1800, 1850)"
57728170edc2cb3880f4680b,Lyrical Abstraction,Bram van Velde,Composition,1967,https://uploads1.wikiart.org/images/bram-van-velde/composition-1967.jpg,https://www.wikiart.org/en/bram-van-velde/composition-1967,https://www.wikiart.org/en/bram-van-velde,"[1950, 2000)"
577277bbedc2cb3880d58823,Surrealism,Jean Arp,Configuration,1927,https://uploads1.wikiart.org/images/jean-arp/configuration.jpg,https://www.wikiart.org/en/jean-arp/configuration,https://www.wikiart.org/en/jean-arp,"[1900, 1950)"
57727287edc2cb3880c56ade,Expressionism,Henri Matisse,Music,1910,https://uploads3.wikiart.org/images/henri-matisse/music-1910.jpg,https://www.wikiart.org/en/henri-matisse/music-1910,https://www.wikiart.org/en/henri-matisse,"[1900, 1950)"
577289cfedc2cb38800f0bed,Realism,Theodule Ribot,The Martyrdom of St Sebastian,1865,https://uploads1.wikiart.org/images/theodule-ribot/the-martyrdom-of-st-sebastian-1865.jpg,https://www.wikiart.org/en/theodule-ribot/the-martyrdom-of-st-sebastian-1865,https://www.wikiart.org/en/theodule-ribot,"[1850, 1900)"
57727d86edc2cb3880e7e500,Baroque,Judith Leyster,The serenade,1629,https://uploads2.wikiart.org/images/judith-leyster/the-serenade-1629.jpg,https://www.wikiart.org/en/judith-leyster/the-serenade-1629,https://www.wikiart.org/en/judith-leyster,
57728592edc2cb3880019104,Expressionism,Jacoba van Heemskerck,Harbor Scene,1915,https://uploads0.wikiart.org/images/jacoba-van-heemskerck/harbor-scene-1915.jpg,https://www.wikiart.org/en/jacoba-van-heemskerck/harbor-scene-1915,https://www.wikiart.org/en/jacoba-van-heemskerck,"[1900, 1950)"
5772846eedc2cb3880fdda35,Abstract Expressionism,Louis Schanker,Green Forms,1957,https://uploads1.wikiart.org/images/louis-schanker/green-forms-1957.jpg,https://www.wikiart.org/en/louis-schanker/green-forms-1957,https://www.wikiart.org/en/louis-schanker,"[1950, 2000)"
57728235edc2cb3880f6dccd,Pop Art,Rosalyn Drexler,Love and Violence,1963,https://uploads8.wikiart.org/images/rosalyn-drexler/love-and-violence-1963.jpg,https://www.wikiart.org/en/rosalyn-drexler/love-and-violence-1963,https://www.wikiart.org/en/rosalyn-drexler,"[1950, 2000)"
577284fbedc2cb3880ffab24,Neo-Expressionism,Corneille,Red Bird,1978,https://uploads2.wikiart.org/images/corneille/red-bird-1978.jpg,https://www.wikiart.org/en/corneille/red-bird-1978,https://www.wikiart.org/en/corneille,"[1950, 2000)"
57726f46edc2cb3880b9fded,Cubism,Georges Braque,The Bowl of Grapes,1926,https://uploads8.wikiart.org/images/georges-braque/the-bowl-of-grapes-1926.jpg,https://www.wikiart.org/en/georges-braque/the-bowl-of-grapes-1926,https://www.wikiart.org/en/georges-braque,"[1900, 1950)"
57727279edc2cb3880c55638,Impressionism,Edgar Degas,A Cotton Office in New Orleans,1873,https://uploads0.wikiart.org/images/edgar-degas/the-cotton-exchange-new-orleans-1873.jpg,https://www.wikiart.org/en/edgar-degas/the-cotton-exchange-new-orleans-1873,https://www.wikiart.org/en/edgar-degas,"[1850, 1900)"
57726e6fedc2cb3880b73373,High Renaissance,Giovanni Bellini,Naked young woman in front of the mirror,1515,https://uploads0.wikiart.org/images/giovanni-bellini/naked-young-woman-in-front-of-the-mirror.jpg,https://www.wikiart.org/en/giovanni-bellini/naked-young-woman-in-front-of-the-mirror-1515-1,https://www.wikiart.org/en/giovanni-bellini,
577285aaedc2cb388001b755,Post-Impressionism,Meijer de Haan,Still life with a profile of Mimi,1890,https://uploads5.wikiart.org/images/meijer-de-haan/still-life-with-a-profile-of-mimi-1890.jpg,https://www.wikiart.org/en/meijer-de-haan/still-life-with-a-profile-of-mimi-1890,https://www.wikiart.org/en/meijer-de-haan,"[1850, 1900)"
5772873fedc2cb388006c23e,Rococo,Richard Wilson,A View of the Tiber with Rome in the Distance,1775,https://uploads8.wikiart.org/images/richard-wilson/a-view-of-the-tiber-with-rome-in-the-distance-1775.jpg,https://www.wikiart.org/en/richard-wilson/a-view-of-the-tiber-with-rome-in-the-distance-1775,https://www.wikiart.org/en/richard-wilson,
577288a1edc2cb38800b2897,Abstract Art,Wladyslaw Strzeminski,Powidok słońca,1949,https://uploads2.wikiart.org/images/wladyslaw-strzeminski/powidok-s-o-ca-1949.jpg,https://www.wikiart.org/en/wladyslaw-strzeminski/powidok-s-o-ca-1949,https://www.wikiart.org/en/wladyslaw-strzeminski,"[1900, 1950)"
57726e40edc2cb3880b6911d,Baroque,Caravaggio,Young Sick Bacchus,1593,https://uploads2.wikiart.org/images/caravaggio/young-sick-bacchus(1).jpg,https://www.wikiart.org/en/caravaggio/young-sick-bacchus,https://www.wikiart.org/en/caravaggio,
59928c32edc2c93e1c889c74,Expressionism,Wojciech Weiss,Radiant Sunset,1902,https://uploads4.wikiart.org/00145/images/wojciech-weiss/radiant-sunset-1902.jpg,https://www.wikiart.org/en/wojciech-weiss/radiant-sunset-1902,https://www.wikiart.org/en/wojciech-weiss,"[1900, 1950)"
577270a4edc2cb3880bede1d,Abstract Art,Paul Klee,Highway and byways,1929,https://uploads6.wikiart.org/images/paul-klee/highway-and-byways-1929(1).jpg,https://www.wikiart.org/en/paul-klee/highway-and-byways-1929,https://www.wikiart.org/en/paul-klee,"[1900, 1950)"
57727fdbedc2cb3880ef4f6e,Pop Art,Eduardo Paolozzi,Meet the People,1948,https://uploads7.wikiart.org/images/eduardo-paolozzi/meet-the-people-1948.jpg,https://www.wikiart.org/en/eduardo-paolozzi/meet-the-people-1948,https://www.wikiart.org/en/eduardo-paolozzi,"[1900, 1950)"
57728650edc2cb388003b184,Surrealism,Edward Wadsworth,Seaport,1923,https://uploads8.wikiart.org/images/edward-wadsworth/seaport-1923.jpg,https://www.wikiart.org/en/edward-wadsworth/seaport-1923,https://www.wikiart.org/en/edward-wadsworth,"[1900, 1950)"
5772866aedc2cb3880042c66,Realism,Briton Riviere,The Long Sleep,1868,https://uploads4.wikiart.org/images/briton-riviere/the-long-sleep-1868.jpg,https://www.wikiart.org/en/briton-riviere/the-long-sleep-1868,https://www.wikiart.org/en/briton-riviere,"[1850, 1900)"
57726ff9edc2cb3880bc60a8,Baroque,Anthony van Dyck,Samson and Delilah,1620,https://uploads1.wikiart.org/images/anthony-van-dyck/samson-and-delilah-1620.jpg,https://www.wikiart.org/en/anthony-van-dyck/samson-and-delilah-1620,https://www.wikiart.org/en/anthony-van-dyck,
5772863fedc2cb38800397d2,Expressionism,Gabriele Munter,Portrait Of Wassily Kandinsky,1906,https://uploads2.wikiart.org/images/gabriele-munter/portrait-of-wassily-kandinsky-1906.jpg,https://www.wikiart.org/en/gabriele-munter/portrait-of-wassily-kandinsky-1906,https://www.wikiart.org/en/gabriele-munter,"[1900, 1950)"
57728287edc2cb3880f805a5,Lyrical Abstraction,Sam Francis,Hail Hailey,1986,https://uploads7.wikiart.org/images/sam-francis/hail-hailey-1986.jpg,https://www.wikiart.org/en/sam-francis/hail-hailey-1986,https://www.wikiart.org/en/sam-francis,"[1950, 2000)"
5772842bedc2cb3880fd1a37,"Abstract Art,Cubism",Willi Baumeister,Chess Players III,1924,https://uploads0.wikiart.org/images/willi-baumeister/chess-players-iii-1924.jpg,https://www.wikiart.org/en/willi-baumeister/chess-players-iii-1924,https://www.wikiart.org/en/willi-baumeister,"[1900, 1950)"
577285fbedc2cb388002d9cc,Neo-Expressionism,Romare Bearden,Carolina Morning,1974,https://uploads6.wikiart.org/images/romare-bearden/carolina-morning-1974.jpg,https://www.wikiart.org/en/romare-bearden/carolina-morning-1974,https://www.wikiart.org/en/romare-bearden,"[1950, 2000)"
57727fb9edc2cb3880eecc21,Abstract Expressionism,David Smith,Hudson River Landscape,1951,https://uploads0.wikiart.org/images/david-smith/hudson-river-landscape-1951.jpg,https://www.wikiart.org/en/david-smith/hudson-river-landscape-1951,https://www.wikiart.org/en/david-smith,"[1950, 2000)"
577270a8edc2cb3880bee249,Cubism,Paul Klee,Senecio,1922,https://uploads4.wikiart.org/images/paul-klee/senecio-1922(1).jpg,https://www.wikiart.org/en/paul-klee/senecio-1922,https://www.wikiart.org/en/paul-klee,"[1900, 1950)"
57728985edc2cb38800de8b6,Post-Impressionism,Medardo Rosso,Carne altrui,1883,https://uploads1.wikiart.org/images/medardo-rosso/carne-altrui-1883.jpg,https://www.wikiart.org/en/medardo-rosso/carne-altrui-1883,https://www.wikiart.org/en/medardo-rosso,"[1850, 1900)"
577275e4edc2cb3880cf8747,Baroque,Guido Reni,The Archangel Michael defeating Satan,1635,https://uploads5.wikiart.org/images/guido-reni/the-archangel-michael-defeating-satan-1635.jpg,https://www.wikiart.org/en/guido-reni/the-archangel-michael-defeating-satan-1635,https://www.wikiart.org/en/guido-reni,
57727cbfedc2cb3880e569ba,Expressionism,Richard Gerstl,Schonberg Family,1908,https://uploads4.wikiart.org/images/richard-gerstl/schonberg-family(1).jpg,https://www.wikiart.org/en/richard-gerstl/schonberg-family,https://www.wikiart.org/en/richard-gerstl,"[1900, 1950)"
577270c2edc2cb3880bf0cfb,Cubism,Marc Chagall,Over the town,1918,https://uploads1.wikiart.org/images/marc-chagall/over-the-town-1918.jpg,https://www.wikiart.org/en/marc-chagall/over-the-town-1918,https://www.wikiart.org/en/marc-chagall,"[1900, 1950)"
57727683edc2cb3880d1d5de,Expressionism,Oskar Kokoschka,Bride of the Wind,1914,https://uploads8.wikiart.org/images/oskar-kokoschka/bride-of-the-wind-1914.jpg,https://www.wikiart.org/en/oskar-kokoschka/bride-of-the-wind-1914,https://www.wikiart.org/en/oskar-kokoschka,"[1900, 1950)"
57a32c7bedc2c9388c2c5f16,Neoclassicism,John Gibson,Narcissus,1829,https://uploads5.wikiart.org/images/john-gibson/narcissus-1829.jpg,https://www.wikiart.org/en/john-gibson/narcissus-1829,https://www.wikiart.org/en/john-gibson,"[1800, 1850)"
57728338edc2cb3880fa1b00,High Renaissance,Giovanni Antonio Boltraffio,Portrait of Gerolamo Casio,1495,https://uploads2.wikiart.org/images/giovanni-antonio-boltraffio/portrait-of-gerolamo-casio-1495.jpg,https://www.wikiart.org/en/giovanni-antonio-boltraffio/portrait-of-gerolamo-casio-1495,https://www.wikiart.org/en/giovanni-antonio-boltraffio,
57728723edc2cb388006425c,Pop Art,Richard Smith,PM Zoom,1963,https://uploads5.wikiart.org/images/richard-smith/pm-zoom-1963.jpg,https://www.wikiart.org/en/richard-smith/pm-zoom-1963,https://www.wikiart.org/en/richard-smith,"[1950, 2000)"
57727d88edc2cb3880e7e817,High Renaissance,Andrea Solario,Man with a Pink Carnation,1495,https://uploads1.wikiart.org/images/andrea-solario/man-with-a-pink-carnation.jpg,https://www.wikiart.org/en/andrea-solario/man-with-a-pink-carnation,https://www.wikiart.org/en/andrea-solario,
5772846eedc2cb3880fdd9c5,Abstract Expressionism,Louis Schanker,Carnival,1948,https://uploads7.wikiart.org/images/louis-schanker/carnival-1948.jpg,https://www.wikiart.org/en/louis-schanker/carnival-1948,https://www.wikiart.org/en/louis-schanker,"[1900, 1950)"
59ca15eeedc2c92484219b95,Neoclassicism,Ary Scheffer,Francesca Da Rimini,1835,https://uploads8.wikiart.org/00151/images/ary-scheffer/francesca-da-rimini-1835.jpg,https://www.wikiart.org/en/ary-scheffer/francesca-da-rimini-1835,https://www.wikiart.org/en/ary-scheffer,"[1800, 1850)"
57728068edc2cb3880f12a7f,Color Field Painting,Paul Feeley,Germanicus,1960,https://uploads6.wikiart.org/images/paul-feeley/germanicus-1960.jpg,https://www.wikiart.org/en/paul-feeley/germanicus-1960,https://www.wikiart.org/en/paul-feeley,"[1950, 2000)"
59ca15eeedc2c92484219b99,Neoclassicism,Ary Scheffer,Julie Salis Schwabe,1850,https://uploads8.wikiart.org/00151/images/ary-scheffer/julie-salis-schwabe-1850.jpg,https://www.wikiart.org/en/ary-scheffer/julie-salis-schwabe-1850,https://www.wikiart.org/en/ary-scheffer,"[1850, 1900)"
57727f75edc2cb3880ee0927,Surrealism,Jean Hugo,Les plaisirs de la plage,1928,https://uploads0.wikiart.org/images/jean-hugo/les-plaisirs-de-la-plage-1928.jpg,https://www.wikiart.org/en/jean-hugo/les-plaisirs-de-la-plage-1928,https://www.wikiart.org/en/jean-hugo,"[1900, 1950)"
5772873eedc2cb388006bfd5,Minimalism,Tess Jaray,Untitled,1967,https://uploads3.wikiart.org/images/tess-jaray/untitled-1967.jpg,https://www.wikiart.org/en/tess-jaray/untitled-1967,https://www.wikiart.org/en/tess-jaray,"[1950, 2000)"
57727004edc2cb3880bc71da,Northern Renaissance,Lucas Cranach the Elder,Stag Hunt of Elector Friedrich III the Wise,1529,https://uploads6.wikiart.org/images/lucas-cranach-the-elder/stag-hunt-of-elector-friedrich-iii-the-wise-1529.jpg,https://www.wikiart.org/en/lucas-cranach-the-elder/stag-hunt-of-elector-friedrich-iii-the-wise-1529,https://www.wikiart.org/en/lucas-cranach-the-elder,
577281c3edc2cb3880f590d2,Expressionism,Max Pechstein,Girl on a Green Sofa with a Cat,1910,https://uploads2.wikiart.org/images/max-pechstein/girl-on-a-green-sofa-with-a-cat-1910.jpg,https://www.wikiart.org/en/max-pechstein/girl-on-a-green-sofa-with-a-cat-1910,https://www.wikiart.org/en/max-pechstein,"[1900, 1950)"
5772874cedc2cb388006d0e5,Art Informel,Akira Kanayama,Work,1957,https://uploads5.wikiart.org/images/akira-kanayama/work-1957-1.jpg,https://www.wikiart.org/en/akira-kanayama/work-1957-1,https://www.wikiart.org/en/akira-kanayama,"[1950, 2000)"
587cf1fdedc2c9546c04aacd,Baroque,Otto van Veen,Batavians Defeating Romans on the Rhine,1613,https://uploads7.wikiart.org/00115/images/otto-van-veen/batavians-defeating-romans-on-the-rhine-1613.jpg,https://www.wikiart.org/en/otto-van-veen/batavians-defeating-romans-on-the-rhine-1613,https://www.wikiart.org/en/otto-van-veen,
57728543edc2cb3880007204,Post-Impressionism,Stefan Luchian,Lakeshore Grove,1898,https://uploads5.wikiart.org/images/stefan-luchian/lakeshore-grove-1898.jpg,https://www.wikiart.org/en/stefan-luchian/lakeshore-grove-1898,https://www.wikiart.org/en/stefan-luchian,"[1850, 1900)"
57728784edc2cb38800764a2,Rococo,Johann Anton de Peters,The Happy Mother,1775,https://uploads5.wikiart.org/images/johann-anton-de-peters/the-happy-mother-1775.jpg,https://www.wikiart.org/en/johann-anton-de-peters/the-happy-mother-1775,https://www.wikiart.org/en/johann-anton-de-peters,
577282a1edc2cb3880f82e68,Magic Realism,Carlos Orozco Romero,The Eclipse,1952,https://uploads7.wikiart.org/images/carlos-orozco-romero/the-eclipse-1952.jpg,https://www.wikiart.org/en/carlos-orozco-romero/the-eclipse-1952,https://www.wikiart.org/en/carlos-orozco-romero,"[1950, 2000)"
577285a3edc2cb388001ab39,Minimalism,Rodolfo Arico,Untitled,1966,https://uploads8.wikiart.org/images/rodolfo-arico/untitled-1966-1.jpg,https://www.wikiart.org/en/rodolfo-arico/untitled-1966-1,https://www.wikiart.org/en/rodolfo-arico,"[1950, 2000)"
57727f7cedc2cb3880ee13ec,Color Field Painting,Frank Stella,Harran II,1967,https://uploads6.wikiart.org/images/frank-stella/harran-ii-1967.jpg,https://www.wikiart.org/en/frank-stella/harran-ii-1967,https://www.wikiart.org/en/frank-stella,"[1950, 2000)"
57728170edc2cb3880f4683b,Lyrical Abstraction,Bram van Velde,Etendue,1974,https://uploads6.wikiart.org/images/bram-van-velde/etendue-1974.jpg,https://www.wikiart.org/en/bram-van-velde/etendue-1974,https://www.wikiart.org/en/bram-van-velde,"[1950, 2000)"
5772816fedc2cb3880f466c9,Lyrical Abstraction,Jean Degottex,Suite La Rose,1959,https://uploads2.wikiart.org/images/jean-degottex/suite-la-rose-1959.jpg,https://www.wikiart.org/en/jean-degottex/suite-la-rose-1959,https://www.wikiart.org/en/jean-degottex,"[1950, 2000)"
577285c1edc2cb388002310d,High Renaissance,Dosso Dossi,Allegory of Music,1522,https://uploads4.wikiart.org/images/dosso-dossi/allegory-of-music-1522.jpg,https://www.wikiart.org/en/dosso-dossi/allegory-of-music-1522,https://www.wikiart.org/en/dosso-dossi,
57728601edc2cb388002e2b8,Realism,Albert Anker,Der Schulspaziergang,1872,https://uploads8.wikiart.org/images/albert-anker/der-schulspaziergang-1872.jpg,https://www.wikiart.org/en/albert-anker/der-schulspaziergang-1872,https://www.wikiart.org/en/albert-anker,"[1850, 1900)"
58c6237dedc2c9c7dc0de19a,Impressionism,Charles Courtney Curran,Lotus Lilies,1888,https://uploads0.wikiart.org/00123/images/charles-courtney-curran/lotus-lilies-1888.jpg,https://www.wikiart.org/en/charles-courtney-curran/lotus-lilies-1888,https://www.wikiart.org/en/charles-courtney-curran,"[1850, 1900)"
577284e1edc2cb3880ff2d8c,Abstract Art,Tihamer Gyarmathy,Fruits,1951,https://uploads8.wikiart.org/images/tihamer-gyarmathy/fruits-1951.jpg,https://www.wikiart.org/en/tihamer-gyarmathy/fruits-1951,https://www.wikiart.org/en/tihamer-gyarmathy,"[1950, 2000)"
577271d0edc2cb3880c2e0db,Romanticism,Orest Kiprensky,Girl wearing the poppy wreath,1819,https://uploads2.wikiart.org/images/orest-kiprensky/girl-wearing-the-poppy-wreath-1819.jpg,https://www.wikiart.org/en/orest-kiprensky/girl-wearing-the-poppy-wreath-1819,https://www.wikiart.org/en/orest-kiprensky,"[1800, 1850)"
57727d0bedc2cb3880e6851b,Impressionism,Giuseppe de Nittis,The Races at Longchamps from the Grandstand,1883,https://uploads5.wikiart.org/images/giuseppe-de-nittis/the-races-at-longchamps-from-the-grandstand.jpg,https://www.wikiart.org/en/giuseppe-de-nittis/the-races-at-longchamps-from-the-grandstand,https://www.wikiart.org/en/giuseppe-de-nittis,"[1850, 1900)"
57728079edc2cb3880f1459b,Lyrical Abstraction,Friedel Dzubas,Ascona,1976,https://uploads5.wikiart.org/images/friedel-dzubas/ascona-1976.jpg,https://www.wikiart.org/en/friedel-dzubas/ascona-1976,https://www.wikiart.org/en/friedel-dzubas,"[1950, 2000)"
5772893eedc2cb38800d23bb,Post-Impressionism,William Orpen,The Mirror,1900,https://uploads8.wikiart.org/images/william-orpen/the-mirror-1900.jpg,https://www.wikiart.org/en/william-orpen/the-mirror-1900,https://www.wikiart.org/en/william-orpen,"[1900, 1950)"
57727b7eedc2cb3880e19721,Impressionism,Auguste Rodin,The Three Shades,1886,https://uploads0.wikiart.org/images/auguste-rodin/the-three-shades.jpg,https://www.wikiart.org/en/auguste-rodin/the-three-shades,https://www.wikiart.org/en/auguste-rodin,"[1850, 1900)"
57728221edc2cb3880f6badb,Abstract Expressionism,Kenzo Okada,Decision,1956,https://uploads4.wikiart.org/images/kenzo-okada/decision-1956.jpg,https://www.wikiart.org/en/kenzo-okada/decision-1956,https://www.wikiart.org/en/kenzo-okada,"[1950, 2000)"
577283c5edc2cb3880fbd059,Lyrical Abstraction,Stanley Boxer,Summonsfromthemilk,1991,https://uploads7.wikiart.org/images/stanley-boxer/summonsfromthemilk-1991.jpg,https://www.wikiart.org/en/stanley-boxer/summonsfromthemilk-1991,https://www.wikiart.org/en/stanley-boxer,"[1950, 2000)"
57728328edc2cb3880fa02bf,Abstract Art,Gerardo Dottori,Ritmi astrali,1916,https://uploads4.wikiart.org/images/gerardo-dottori/ritmi-astrali-1916.jpg,https://www.wikiart.org/en/gerardo-dottori/ritmi-astrali-1916,https://www.wikiart.org/en/gerardo-dottori,"[1900, 1950)"
57727a9bedc2cb3880df194d,Baroque,Adriaen Brouwer,Scene at the Inn,1625,https://uploads2.wikiart.org/images/adriaen-brouwer/scene-at-the-inn.jpg,https://www.wikiart.org/en/adriaen-brouwer/scene-at-the-inn,https://www.wikiart.org/en/adriaen-brouwer,
57727015edc2cb3880bceb28,Baroque,Francisco de Zurbaran,Still Life,1633,https://uploads8.wikiart.org/images/francisco-zurbaran/still-life.jpg,https://www.wikiart.org/en/francisco-de-zurbaran/still-life,https://www.wikiart.org/en/francisco-de-zurbaran,
577280c3edc2cb3880f26429,Abstract Art,Arthur Segal,Harbour on Bornholm,1928,https://uploads7.wikiart.org/images/arthur-segal/harbour-on-bornholm-1928.jpg,https://www.wikiart.org/en/arthur-segal/harbour-on-bornholm-1928,https://www.wikiart.org/en/arthur-segal,"[1900, 1950)"
577285e6edc2cb38800266b7,Rococo,Hubert Robert,The Old Bridge,1775,https://uploads3.wikiart.org/images/hubert-robert/the-old-bridge-1775.jpg,https://www.wikiart.org/en/hubert-robert/the-old-bridge-1775,https://www.wikiart.org/en/hubert-robert,
57726e84edc2cb3880b755c0,Expressionism,Wassily Kandinsky,Moscow I,1916,https://uploads1.wikiart.org/images/wassily-kandinsky/moscow-i-1916.jpg,https://www.wikiart.org/en/wassily-kandinsky/moscow-i-1916,https://www.wikiart.org/en/wassily-kandinsky,"[1900, 1950)"
577287ddedc2cb3880089bd0,Neo-Expressionism,Julio Galan,The Accomplices,1987,https://uploads2.wikiart.org/images/julio-galan/the-accomplices-1987.jpg,https://www.wikiart.org/en/julio-galan/the-accomplices-1987,https://www.wikiart.org/en/julio-galan,"[1950, 2000)"
5772735bedc2cb3880c88247,Baroque,Rembrandt,Christ in the Storm,1633,https://uploads4.wikiart.org/images/rembrandt/christ-in-the-storm-1633.jpg,https://www.wikiart.org/en/rembrandt/christ-in-the-storm-1633,https://www.wikiart.org/en/rembrandt,
57727dfcedc2cb3880e99579,Surrealism,Henry Moore,Three Points,1939,https://uploads8.wikiart.org/images/henry-moore/three-points-1939.jpg,https://www.wikiart.org/en/henry-moore/three-points-1939,https://www.wikiart.org/en/henry-moore,"[1900, 1950)"
57728440edc2cb3880fd3c23,Neo-Expressionism,Romare Bearden,Louisiana Serenade,1979,https://uploads8.wikiart.org/images/romare-bearden/louisiana-serenade-1979.jpg,https://www.wikiart.org/en/romare-bearden/louisiana-serenade-1979,https://www.wikiart.org/en/romare-bearden,"[1950, 2000)"
5772831eedc2cb3880f9f297,Abstract Expressionism,Morris Graves,Chalice,1941,https://uploads5.wikiart.org/images/morris-graves/chalice-1941.jpg,https://www.wikiart.org/en/morris-graves/chalice-1941,https://www.wikiart.org/en/morris-graves,"[1900, 1950)"
